symbol,xbrl,xbrl_cik,edgar_cik,snp500_cik,xbrl_name,edgar_name,snp500_name,nasdaq100_name,dj_name,snp400_name,DJ,NASDAQ100,SNP500,SNP400,sic,fye,period,filed,nciks,aciks,entityid,marketoperator,markettier,primaryexchange,siccode,sicdescription
,True,1262768.0,1262768.0,,"DIVERSEY HOLDINGS, INC.","DIVERSEY HOLDINGS, INC.",,,,,,,,,2840,1231,20110630,20110808,1,,595713.0,,,,,"Soap, Detergents, Cleaning Preparations, Perfumes, Cosmetics"
,True,1175757.0,1175757.0,,"DIVERSEY, INC.","DIVERSEY, INC.",,,,,,,,,2840,1231,20110630,20110808,1,,375826.0,,,,,"Soap, Detergents, Cleaning Preparations, Perfumes, Cosmetics"
,True,1309126.0,1309126.0,,"MONEY TREE, INC.","MONEY TREE, INC.",,,,,,,,,6141,0930,20110630,20110809,1,,663164.0,,,,,Personal Credit Institutions
,True,810689.0,810689.0,,BANK OF GRANITE CORP,BANK OF GRANITE CORP,,,,,,,,,6022,1231,20110630,20110810,1,,416.0,,,,,State Commercial Banks
,True,902622.0,902622.0,,ICAGEN INC,ICAGEN INC,,,,,,,,,2834,1231,20110630,20110812,1,,176053.0,,,,,Pharmaceutical Preparations
,True,1478085.0,1478085.0,,GRAHAM PACKAGING CO INC.,GRAHAM PACKAGING CO INC.,,,,,,,,,3080,1231,20110630,20110812,1,,818001.0,,,,,Miscellaneous Plastics Products
,True,1061507.0,1061507.0,,GRAHAM PACKAGING HOLDINGS CO,GRAHAM PACKAGING HOLDINGS CO,,,,,,,,,3080,1231,20110630,20110812,1,,52003.0,,,,,Miscellaneous Plastics Products
,True,1329069.0,1329069.0,,NEWPAGE CORP,NEWPAGE CORP,,,,,,,,,2621,1231,20110630,20110815,2,1329068,677400.0,,,,,Paper Mills
,True,1174527.0,1174527.0,,CITADEL BROADCASTING CORP,CITADEL BROADCASTING CORP,,,,,,,,,4832,1231,20110630,20110815,1,,111822.0,,,,,Radio Broadcasting Stations
,True,1401106.0,1401106.0,,MF GLOBAL HOLDINGS LTD.,MF GLOBAL HOLDINGS LTD.,,,,,,,,,6200,0331,20110630,20110901,1,,745649.0,,,,,"Security and Commodity Brokers, Dealers, Exchanges and Services"
,True,1037461.0,1037461.0,,BJS WHOLESALE CLUB INC,BJS WHOLESALE CLUB INC,,,,,,,,,5331,0131,20110731,20110901,1,,1849.0,,,,,Retail-Variety Stores
,True,835012.0,835012.0,,COMMONWEALTH BANKSHARES INC,COMMONWEALTH BANKSHARES INC,,,,,,,,,6021,1231,20110630,20110913,1,,2888.0,,,,,National Commercial Banks
,True,1445625.0,1445625.0,,NEXAIRA WIRELESS INC.,NEXAIRA WIRELESS INC.,,,,,,,,,3669,1031,20110731,20110920,1,,789228.0,,,,,"Communications Equipment, Not Elsewhere Classified"
,True,1165336.0,1165336.0,,"NX GLOBAL, INC","NX GLOBAL, INC",,,,,,,,,3433,1031,20110731,20110927,1,,116876.0,,,,,"Heating Equipment, Except Electric and Warm Air Furnaces"
,True,1260625.0,1260625.0,,"CHINA SECURITY & SURVEILLANCE TECHNOLOGY, INC.","CHINA SECURITY & SURVEILLANCE TECHNOLOGY, INC.",,,,,,,,,3669,1231,20110630,20110725,1,,596132.0,,,,,"Communications Equipment, Not Elsewhere Classified"
,True,1498398.0,,,CORRIDOR VENTURES II ACQUISITION CORP.,,,,,,,,,,6770,0331,20110630,20110815,1,,,,,,,
,True,869484.0,869484.0,,CALL NOW INC,CALL NOW INC,,,,,,,,,7948,1231,20110630,20110823,1,,8897.0,,,,,"Services-Racing, Including Track Operation"
,True,1341780.0,1341780.0,,"CHINA DAQING M&H PETROLEUM, INC.","CHINA DAQING M&H PETROLEUM, INC.",,,,,,,,,5990,0930,20110630,20110812,1,,696323.0,,,,,Crude Petroleum and Natural Gas
,True,1429684.0,1429684.0,,"BLUE BRIDGE CAPITAL, INC.","BLUE BRIDGE CAPITAL, INC.",,,,,,,,,3669,1231,20110630,20110815,1,,789090.0,,,,,"Communications Equipment, Not Elsewhere Classified"
,True,1415598.0,,,EXPEDITE 5 INC,,,,,,,,,,7389,1231,20110630,20110822,1,,,,,,,
,True,799414.0,799414.0,,"CHINA AGRICORP, INC","CHINA AGRICORP, INC",,,,,,,,,6770,1231,20110630,20110822,1,,358689.0,,,,,Blank Checks
,True,1106974.0,1106974.0,,WESTERGAARD COM INC,WESTERGAARD COM INC,,,,,,,,,6770,1231,20110630,20110914,1,,73762.0,,,,,Blank Checks
,True,930364.0,,,RIDGEWOOD ELECTRIC POWER TRUST IV,,,,,,,,,,4911,1231,20110630,20110826,1,,,,,,,
,True,1224952.0,,,PDC 2002 D LTD PARTNERSHIP,,,,,,,,,,1382,1231,20110630,20110812,1,,,,,,,
,True,1423974.0,,,"FARRALLON, INC",,,,,,,,,,6770,1231,20110630,20110812,1,,,,,,,
,True,1270426.0,,,PDC 2003-A LP,,,,,,,,,,1381,1231,20110630,20110812,1,,,,,,,
,True,1270427.0,,,PDC 2003-B LP,,,,,,,,,,1381,1231,20110630,20110812,1,,,,,,,
,True,1270428.0,,,PDC 2003-C LP,,,,,,,,,,1381,1231,20110630,20110812,1,,,,,,,
,True,1270430.0,,,PDC 2003-D LP,,,,,,,,,,1381,1231,20110630,20110812,1,,,,,,,
,True,1282607.0,1282607.0,,COLONY RESORTS LVH ACQUISITIONS LLC,COLONY RESORTS LVH ACQUISITIONS LLC,,,,,,,,,7011,1231,20110630,20110908,1,,627080.0,,,,,Hotels and Motels
,True,1402186.0,1402186.0,,"PRO-TECH INDUSTRIES, INC.","PRO-TECH INDUSTRIES, INC.",,,,,,,,,7200,1231,20110630,20110822,1,,748854.0,,,,,Services-Personal Services
,True,1376556.0,1376556.0,,"VAUGHAN FOODS, INC.","VAUGHAN FOODS, INC.",,,,,,,,,2090,1231,20110630,20110912,1,,722784.0,,,,,Miscellaneous Food Preparations and Kindred Products
,True,1379378.0,1379378.0,,DUNCAN ENERGY PARTNERS L.P.,DUNCAN ENERGY PARTNERS L.P.,,,,,,,,,4922,1231,20110630,20110809,1,,725101.0,,,,,Natural Gas Transmission
,True,1478490.0,1478490.0,,"ADVANCED PIPE FITTING TECHNOLOGIES, INC.","ADVANCED PIPE FITTING TECHNOLOGIES, INC.",,,,,,,,,5080,1031,20110731,20110921,1,,817293.0,,,,,"Wholesale-Machinery, Equipment and Supplies"
,True,1013453.0,1013453.0,,"VALCOM, INC","VALCOM, INC",,,,,,,,,7819,0930,20110630,20110902,1,,9104.0,,,,,Services-Allied To Motion Picture Production
,True,1418243.0,,,ALPINE MANAGEMENT LTD,,,,,,,,,,6770,1231,20110630,20110722,1,,,,,,,
,True,1444090.0,,,"ALPINE ALPHA 1, LTD.",,,,,,,,,,6770,1231,20110630,20110729,1,,,,,,,
,True,832847.0,832847.0,,COMMUNITY CAPITAL CORP /SC/,COMMUNITY CAPITAL CORP /SC/,,,,,,,,,6021,1231,20110630,20110805,1,,11803.0,,,,,National Commercial Banks
,True,1451653.0,1451653.0,,"WPS, INC.","WPS, INC.",,,,,,,,,5072,1231,20110630,20110909,1,,810577.0,,,,,Wholesale-Hardware
,True,1500768.0,,,AZAZ CAPITAL CORP.,,,,,,,,,,6200,1231,20110630,20110822,1,,,,,,,
,True,1475204.0,,,"DONG XIN CHEMICAL CO., LTD.",,,,,,,,,,6770,1231,20110630,20110815,1,,,,,,,
,True,1467560.0,,,"QUANTUM ASSETS, INC.",,,,,,,,,,6770,1231,20110630,20110822,1,,,,,,,
,True,1397645.0,1397645.0,,HOTCLOUD MOBILE INC,HOTCLOUD MOBILE INC,,,,,,,,,5961,1031,20110731,20110916,1,,743947.0,,,,,Retail-Catalog and Mail-Order Houses
,True,1415736.0,1415736.0,,"RACE WORLD INTERNATIONAL, INC.","RACE WORLD INTERNATIONAL, INC.",,,,,,,,,7948,1231,20110630,20110914,1,,767417.0,,,,,"Services-Racing, Including Track Operation"
,True,797463.0,,,GENERAL ELECTRIC CAPITAL SERVICES INC/CT,,,,,,,,,,6141,1231,20110930,20111108,1,,,,,,,
,True,72020.0,72020.0,,NICOR INC,NICOR INC,,,,,,,,,4924,1231,20110930,20111101,1,,8924.0,,,,,Natural Gas Distribution
,True,78838.0,78838.0,,PITTSBURGH & WEST VIRGINIA RAILROAD,POWER REIT,,,,,,,,,6798,1231,20110930,20111019,1,,5265.0,,,,,Real Estate Investment Trusts
,True,318508.0,,,NATIONAL PROPERTY INVESTORS 4,,,,,,,,,,6500,1231,20110930,20111109,1,,,,,,,
,True,356472.0,356472.0,,CENTURY PROPERTIES FUND XVII,CENTURY PROPERTIES FUND XVII,,,,,,,,,6500,1231,20110930,20111109,1,,23740.0,,,,,Real estate
,True,768890.0,768890.0,,CONSOLIDATED CAPITAL INSTITUTIONAL PROPERTIES 3,CONSOLIDATED CAPITAL INSTITUTIONAL PROPERTIES 3,,,,,,,,,6798,1231,20110930,20111109,1,,25774.0,,,,,Real Estate Investment Trusts
,True,812564.0,,,ANGELES INCOME PROPERTIES LTD 6,,,,,,,,,,6500,1231,20110930,20111109,1,,,,,,,
,True,355804.0,,,CONSOLIDATED CAPITAL PROPERTIES IV,,,,,,,,,,6798,1231,20110930,20111109,1,,,,,,,
,True,314690.0,,,CENTURY PROPERTIES FUND XV,,,,,,,,,,6500,1231,20110930,20111110,1,,,,,,,
,True,720392.0,,,"ANGELES PARTNERS XII, LP",,,,,,,,,,6500,1231,20110930,20111110,1,,,,,,,
,True,355637.0,355637.0,,NATIONAL PROPERTY INVESTORS 5,NATIONAL PROPERTY INVESTORS 5,,,,,,,,,6500,1231,20110930,20111114,1,,28737.0,,,,,Real estate
,True,278128.0,,,CENTURY PROPERTIES FUND XIV,,,,,,,,,,6500,1231,20101231,20111114,1,,,,,,,
,True,723458.0,723458.0,,STATE BANCORP INC,STATE BANCORP INC,,,,,,,,,6022,1231,20110930,20111103,1,,2534.0,,,,,State Commercial Banks
,True,731939.0,731939.0,,TEMPLE INLAND INC,TEMPLE INLAND INC,,,,,,,,,2631,1231,20110930,20111107,1,,1210.0,,,,,Paperboard Mills
,True,790730.0,790730.0,,AMERON INTERNATIONAL CORP,AMERON INTERNATIONAL CORP,,,,,,,,,3270,1130,20110831,20111004,1,,9312.0,,,,,"Concrete, Gypsum and Plaster Products"
,True,839345.0,,,BOSTON FINANCIAL QUALIFIED HOUSING TAX CREDITS LP III,,,,,,,,,,6513,0331,20110930,20111114,1,,,,,,,
,True,815024.0,,,AMERICAN AFFORDABLE HOUSING II LIMITED PARTNERSHIP,,,,,,,,,,6513,0331,20110930,20111114,1,,,,,,,
,True,857115.0,,,GATEWAY TAX CREDIT FUND II LTD,,,,,,,,,,6513,0331,20110930,20111110,1,,,,,,,
,True,945235.0,945235.0,,M & F WORLDWIDE CORP,M & F WORLDWIDE CORP,,,,,,,,,3728,1231,20110930,20111103,1,,1409.0,,,,,"Aircraft Parts and Auxiliary Equipment, Not Elsewhere Classified"
,True,1367722.0,1367722.0,,SPICY PICKLE FRANCHISING INC,JUBILEE4 GOLD INC,,,,,,,,,5812,1231,20110930,20111121,1,,713482.0,,,,,Retail-Eating Places
,True,1109525.0,1109525.0,,BANCORP RHODE ISLAND INC,BANCORP RHODE ISLAND INC,,,,,,,,,6021,1231,20110930,20111103,1,,74517.0,,,,,National Commercial Banks
,True,895663.0,895663.0,,GLOBAL INDUSTRIES LTD,GLOBAL INDUSTRIES LTD,,,,,,,,,1389,1231,20110930,20111104,1,,3498.0,,,,,"Oil and Gas Field Services, Not Elsewhere Classified"
,True,788885.0,788885.0,,PENNICHUCK CORP,PENNICHUCK CORP,,,,,,,,,4941,1231,20110930,20111107,1,,1794.0,,,,,Water Supply
,True,1042809.0,1042809.0,,"A.C. MOORE ARTS & CRAFTS, INC.","A.C. MOORE ARTS & CRAFTS, INC.",,,,,,,,,5945,1231,20110930,20111107,1,,6371.0,,,,,"Retail-Hobby, Toy and Game Shops"
,True,1274913.0,1274913.0,,"INHIBITEX, INC.","INHIBITEX, INC.",,,,,,,,,2836,1231,20110930,20111108,1,,612824.0,,,,,"Biological Products, (No Diagnostic Substances)"
,True,1034755.0,1034755.0,,BRIGHAM EXPLORATION CO,BRIGHAM EXPLORATION CO,,,,,,,,,1311,1231,20110930,20111108,1,,216.0,,,,,Crude Petroleum and Natural Gas
,True,1063254.0,1063254.0,,S1 CORP /DE/,S1 CORP /DE/,,,,,,,,,7370,1231,20110930,20111109,1,,32.0,,,,,"Services-Computer Programming, Data Processing, Etc."
,True,1453820.0,1453820.0,,PENN MILLERS HOLDING CORP,PENN MILLERS HOLDING CORP,,,,,,,,,6331,1231,20110930,20111114,1,,796436.0,,,,,"Fire, Marine and Casualty Insurance"
,True,1011661.0,1011661.0,,SS&C TECHNOLOGIES INC,SS&C TECHNOLOGIES INC,,,,,,,,,7372,1231,20110930,20111114,1,,6514.0,,,,,Services-Prepackaged Software
,True,216039.0,216039.0,,GRUBB & ELLIS CO,GRUBB & ELLIS CO,,,,,,,,,6531,1231,20110930,20111114,1,,2238.0,,,,,Real Estate Agents and Managers (For Others)
,True,1369233.0,1369233.0,,"UFOOD RESTAURANT GROUP, INC.","UFOOD RESTAURANT GROUP, INC.",,,,,,,,,5812,1231,20110930,20111116,1,,716667.0,,,,,Retail-Eating Places
,True,853695.0,853695.0,,DRI CORP,DRI CORP,,,,,,,,,3669,1231,20110930,20111121,1,,6557.0,,,,,"Communications Equipment, Not Elsewhere Classified"
,True,3982.0,3982.0,,ALLIS CHALMERS ENERGY INC.,ALLIS CHALMERS ENERGY INC.,,,,,,,,,1389,1231,20110930,20111122,1,,10902.0,,,,,"Oil and Gas Field Services, Not Elsewhere Classified"
,True,1391174.0,1391174.0,,FLM MINERALS INC.,FLM MINERALS INC.,,,,,,,,,1040,1130,20110831,20111014,1,,736399.0,,,,,Gold And Silver Ores
,True,1499323.0,,,CHINA RISING STAR LTD,,,,,,,,,,6770,0630,20110930,20111115,1,,,,,,,
,True,1499324.0,,,DUNHUANG TREASURES LTD,,,,,,,,,,6770,0630,20110930,20111115,1,,,,,,,
,True,1499325.0,,,NOBLE CHINA HOLDINGS LTD,,,,,,,,,,6770,0630,20110930,20111115,1,,,,,,,
,True,1499326.0,,,RED JADE HOLDINGS LTD,,,,,,,,,,6770,0630,20110930,20111116,1,,,,,,,
,True,1499327.0,,,SUMMER HIGHLANDS LTD,,,,,,,,,,6770,0630,20110930,20111116,1,,,,,,,
,True,1499319.0,,,CHINA BRIGHT STAR LTD,,,,,,,,,,6770,0630,20110930,20111123,1,,,,,,,
,True,1499320.0,,,CHINA GOLDEN STAR HOLDINGS LTD,,,,,,,,,,6770,0630,20110930,20111123,1,,,,,,,
,True,1278140.0,1278140.0,,NETWORK DEALER SERVICES HOLDING CORP.,NETWORK DEALER SERVICES HOLDING CORP.,,,,,,,,,7389,1231,20110930,20111121,1,,618782.0,,,,,"Services-Business Services, Not Elsewhere Classified"
,True,1145328.0,1145328.0,,"GENOSYS, INC.","GENOSYS, INC.",,,,,,,,,2810,1130,20110831,20111125,1,,109906.0,,,,,Industrial Inorganic Chemicals
,True,1402159.0,1402159.0,,CHINA PROSPEROUS CLEAN ENERGY CORP,CHINA PROSPEROUS CLEAN ENERGY CORP,,,,,,,,,5500,1231,20110930,20111114,1,,749350.0,,,,,Retail-Auto Dealers and Gasoline Stations
,True,1417139.0,1417139.0,,TRELLIS EARTH PRODUCTS INC,TRELLIS EARTH PRODUCTS INC,,,,,,,,,2821,1231,20110630,20111107,1,,760994.0,,,,,"Plastic Materials, Synthetic Resins and Nonvulcan Elastomers"
,True,1084415.0,1084415.0,,"HEARTLAND, INC.","HEARTLAND, INC.",,,,,,,,,1520,1231,20110930,20111114,1,,61637.0,,,,,General Building Contractors-Residential Buildings
,True,852766.0,852766.0,,"YTB INTERNATIONAL, INC.","YTB INTERNATIONAL, INC.",,,,,,,,,4700,1231,20110930,20111114,1,,7270.0,,,,,Transportation services
,True,1366823.0,1366823.0,,"SPRING CREEK HEALTHCARE SYSTEMS, INC.","SPRING CREEK HEALTHCARE SYSTEMS, INC.",,,,,,,,,5122,1231,20110930,20111121,1,,713006.0,,,,,"Wholesale-Drugs, Proprietaries and Druggists' Sundries"
,True,1478838.0,1478838.0,,"BRAINY BRANDS COMPANY, INC.","BRAINY BRANDS COMPANY, INC.",,,,,,,,,0100,1231,20110930,20111121,1,,818102.0,,,,,Agricultural Production-Crops
,True,1382805.0,1382805.0,,"GAME TRADING TECHNOLOGIES, INC.","GAME TRADING TECHNOLOGIES, INC.",,,,,,,,,5734,1231,20110930,20111121,1,,738685.0,,,,,Retail-Computer and Computer Software Stores
,True,859313.0,859313.0,,"ENERGIZ RENEWABLE, INC.","ENERGIZ RENEWABLE, INC.",,,,,,,,,9995,1231,20110930,20111128,1,,67285.0,,,,,Non-Operating Establishments
,True,1171357.0,1171357.0,,"UNITED ESYSTEMS, INC.","UNITED ESYSTEMS, INC.",,,,,,,,,6099,1231,20110930,20111121,1,,108088.0,,,,,"Functions Related to Depository Banking, Not Elsewhere Classifie"
,True,1018215.0,,,WELLS REAL ESTATE FUND X L P,,,,,,,,,,6532,1231,20110930,20111110,1,,,,,,,
,True,1394120.0,1394120.0,,ANHUI TAIYANG POULTRY CO INC,ANHUI TAIYANG POULTRY CO INC,,,,,,,,,0200,1231,20110930,20111121,1,,738664.0,,,,,Agricultural Products-Livestock and Animal Specialties
,True,1444177.0,1444177.0,,"GREENHOUSE HOLDINGS, INC.","GREENHOUSE HOLDINGS, INC.",,,,,,,,,5900,1231,20110930,20111114,1,,786737.0,,,,,Retail-Miscellaneous Retail
,True,1083663.0,1083663.0,,I/OMAGIC CORP,I/OMAGIC CORP,,,,,,,,,3572,1231,20110930,20111114,1,,67236.0,,,,,Computer Storage Devices
,True,1042728.0,1042728.0,,CPC OF AMERICA INC,CPC OF AMERICA INC,,,,,,,,,3841,1231,20110930,20111117,1,,6180.0,,,,,Surgical and Medical Instruments and Apparatus
,True,1482550.0,1482550.0,,"CLAVIS TECHNOLOGIES INTERNATIONAL CO., LTD.","CLAVIS TECHNOLOGIES INTERNATIONAL CO., LTD.",,,,,,,,,3669,1231,20110930,20111121,1,,820329.0,,,,,"Communications Equipment, Not Elsewhere Classified"
,True,1041609.0,1041609.0,,MIRENCO INC,MIRENCO INC,,,,,,,,,3714,1231,20110930,20111222,1,,77395.0,,,,,Motor Vehicle Parts and Accessories
,True,1234308.0,1234308.0,,DIRECTV HOLDINGS LLC,DIRECTV HOLDINGS LLC,,,,,,,,,4841,1231,20110930,20111104,2,1234307,413205.0,,,,,Cable and Other Pay Television Services
,True,1093677.0,1093677.0,,"WORLDSTAR ENERGY, CORP.","WORLDSTAR ENERGY, CORP.",,,,,,,,,1000,1231,20110630,20111017,1,,67166.0,,,,,Metal Mining
,True,1069489.0,1069489.0,,WESCORP ENERGY INC,WESCORP ENERGY INC,,,,,,,,,1389,1231,20110930,20111121,1,,74585.0,,,,,"Oil and Gas Field Services, Not Elsewhere Classified"
,True,731727.0,731727.0,,SILVERADO GOLD MINES LTD,SILVERADO GOLD MINES LTD,,,,,,,,,1040,1130,20110831,20111122,1,,3581.0,,,,,Gold And Silver Ores
,True,1065034.0,1065034.0,,MAGMA DESIGN AUTOMATION INC,MAGMA DESIGN AUTOMATION INC,,,,,,,,,7372,0430,20111031,20111209,1,,86406.0,,,,,Services-Prepackaged Software
,True,1434702.0,1434702.0,,GULFSTAR ENERGY CORP,GULFSTAR ENERGY CORP,,,,,,,,,1381,1231,20110930,20111115,1,,779984.0,,,,,Drilling Oil and Gas Wells
,True,1476470.0,,,CARBON 612 CORP,,,,,,,,,,3829,1231,20110930,20111108,1,,,,,,,
,True,1402857.0,1402857.0,,"CLEAR SKIES SOLAR, INC","CLEAR SKIES SOLAR, INC",,,,,,,,,3433,1231,20110930,20111114,1,,747162.0,,,,,"Heating Equipment, Except Electric and Warm Air Furnaces"
,True,1056598.0,1056598.0,,"REGENECA, INC.","REGENECA, INC.",,,,,,,,,1400,1231,20110930,20111220,1,,74980.0,,,,,Mining and Quarrying Of Nonmetallic Minerals (No Fuels)
,True,1082384.0,1082384.0,,"CHINA GREEN MATERIAL TECHNOLOGIES, INC.","CHINA GREEN MATERIAL TECHNOLOGIES, INC.",,,,,,,,,7389,1231,20110930,20111121,1,,65604.0,,,,,"Services-Business Services, Not Elsewhere Classified"
,True,1029356.0,1029356.0,,"REGATTA CAPITAL PARTNERS, INC.","REGATTA CAPITAL PARTNERS, INC.",,,,,,,,,7819,1231,20110630,20111216,1,,68132.0,,,,,Services-Allied To Motion Picture Production
,True,869660.0,,,WNC CALIFORNIA HOUSING TAX CREDITS II LP,,,,,,,,,,6513,0331,20110930,20111116,1,,,,,,,
,True,845750.0,,,WNC CALIFORNIA HOUSING TAX CREDITS LP,,,,,,,,,,6513,0331,20110930,20111116,1,,,,,,,
,True,1019216.0,1019216.0,,"NEWPORT DIGITAL TECHNOLOGIES, INC.","NEWPORT DIGITAL TECHNOLOGIES, INC.",,,,,,,,,5141,0630,20110930,20111114,1,,77638.0,,,,,"Wholesale-Groceries, General Line"
,True,1077637.0,1077637.0,,"SMOOTH GLOBAL (CHINA) HOLDINGS, INC.","SMOOTH GLOBAL (CHINA) HOLDINGS, INC.",,,,,,,,,3690,1231,20110630,20111109,1,,61102.0,,,,,"Miscellaneous Electrical Machinery, Equipment and Supplies"
,True,728478.0,728478.0,,KENT INTERNATIONAL HOLDINGS INC,KENT INTERNATIONAL HOLDINGS INC,,,,,,,,,6770,1231,20110930,20111114,1,,7268.0,,,,,Blank Checks
,True,1510256.0,,,CHINA SURE WATER (USA) INC.,,,,,,,,,,3585,1231,20110930,20111114,1,,,,,,,
,True,1391570.0,1391570.0,,"OLDWEBSITES.COM, INC.","OLDWEBSITES.COM, INC.",,,,,,,,,7389,1231,20110930,20111114,1,,739842.0,,,,,"Services-Business Services, Not Elsewhere Classified"
,True,1084662.0,1084662.0,,MAYDAO CORP,MAYDAO CORP,,,,,,,,,7389,1231,20110930,20111116,1,,69636.0,,,,,"Services-Business Services, Not Elsewhere Classified"
,True,1302849.0,1302849.0,,IDEAL FINANCIAL SOLUTIONS INC,IDEAL FINANCIAL SOLUTIONS INC,,,,,,,,,7372,1231,20110930,20111122,1,,649082.0,,,,,Services-Prepackaged Software
,True,1261302.0,1261302.0,,ROCKWOOD SPECIALTIES GROUP INC,ROCKWOOD SPECIALTIES GROUP INC,,,,,,,,,2800,1231,20110930,20111026,1,,600069.0,,,,,Chemicals and Allied Products
,True,1014672.0,1014672.0,,CALIPER LIFE SCIENCES INC,CALIPER LIFE SCIENCES INC,,,,,,,,,3826,1231,20110930,20111104,1,,68154.0,,,,,Laboratory Analytical Instruments
,True,1032863.0,1032863.0,,FORCE PROTECTION INC,FORCE PROTECTION INC,,,,,,,,,3790,1231,20110930,20111107,1,,4097.0,,,,,Miscellaneous Transportation Equipment
,True,1519628.0,,,FLORIDA EAST COAST RAILWAY CORP.,,,,,,,,,,4011,1231,20110930,20111110,1,,,,,,,
,True,1288924.0,1288924.0,,RIVER ROCK ENTERTAINMENT AUTHORITY,RIVER ROCK ENTERTAINMENT AUTHORITY,,,,,,,,,7900,1231,20110930,20111114,1,,634050.0,,,,,Services-Amusement and Recreation Services
,True,1483714.0,,,ANTERO RESOURCES FINANCE CORP,,,,,,,,,,1311,1231,20110930,20111114,1,,,,,,,
,True,859906.0,,,SOUTHWEST OIL & GAS INCOME FUND X-B LP,,,,,,,,,,1311,1231,20110930,20111114,1,,,,,,,
,True,810117.0,,,SOUTHWEST ROYALTIES INSTITUTIONAL INCOME FUND VII-B L P,,,,,,,,,,1311,1231,20110930,20111114,1,,,,,,,
,True,859905.0,,,SOUTHWEST OIL & GAS INCOME FUND X-A LP,,,,,,,,,,1311,1231,20110930,20111114,1,,,,,,,
,True,847384.0,,,SOUTHWEST ROYALTIES INSTITUTIONAL INCOME FUND IX-B LP,,,,,,,,,,1311,1231,20110930,20111114,1,,,,,,,
,True,859911.0,,,SOUTHWEST ROYALTIES INSTITUTIONAL INCOME FUND X-B LP,,,,,,,,,,1311,1231,20110930,20111114,1,,,,,,,
,True,847320.0,,,SOUTHWEST OIL & GAS INCOME FUND IX-A LP,,,,,,,,,,1311,1231,20110930,20111114,1,,,,,,,
,True,1397867.0,1397867.0,,GLOBAL AVIATION HOLDINGS INC.,GLOBAL AVIATION HOLDINGS INC.,,,,,,,,,4522,1231,20110930,20111114,1,,742512.0,,,,,"Air Transportation, Nonscheduled"
,True,900017.0,900017.0,,THOMAS GROUP INC,THOMAS GROUP INC,,,,,,,,,8742,1231,20110930,20111114,1,,4019.0,,,,,Services-Management Consulting Services
,True,1103345.0,1103345.0,,BEACON POWER CORP,BEACON POWER CORP,,,,,,,,,4911,1231,20110930,20111114,1,,78266.0,,,,,Electric Services
,True,1385720.0,,,SALLY HOLDINGS LLC,,,,,,,,,,5990,0930,20110930,20111116,1,,,,,,,
,True,912365.0,912365.0,,EVERGREEN ENERGY INC,EVERGREEN ENERGY INC,,,,,,,,,1221,1231,20110930,20111121,1,,7449.0,,,,,Bituminous Coal and Lignite Surface Mining
,True,1299966.0,1299966.0,,"BLACK RAVEN ENERGY, INC.","BLACK RAVEN ENERGY, INC.",,,,,,,,,1382,1231,20110930,20111121,1,,653852.0,,,,,Oil and Gas Field Exploration Services
,True,1267391.0,1267391.0,,MODERN CITY ENTERTAINMENT INC.,MODERN CITY ENTERTAINMENT INC.,,,,,,,,,7829,1231,20110930,20111114,1,,604988.0,,,,,Services-Allied To Motion Picture Distribution
,True,1137239.0,1137239.0,,AMERICAS ENERGY CO - AECO,AMERICAS ENERGY CO - AECO,,,,,,,,,1000,0331,20110930,20111115,1,,626644.0,,,,,Metal Mining
,True,1420526.0,1420526.0,,"RAPTOR TECHNOLOGY GROUP, INC.","RAPTOR TECHNOLOGY GROUP, INC.",,,,,,,,,2860,1231,20110930,20111122,1,,764858.0,,,,,Industrial Organic Chemicals
,True,1470512.0,1470512.0,,CELL-NIQUE CORP,CELL-NIQUE CORP,,,,,,,,,2086,1231,20110930,20111122,1,,810493.0,,,,,Bottled and Canned Soft Drinks and Carbonated Waters
,True,1441551.0,1441551.0,,"DNA SYSTEMS, INC.","DNA SYSTEMS, INC.",,,,,,,,,7380,0430,20111031,20111212,1,,784344.0,,,,,Services-Miscellaneous Business Services
,True,1381325.0,1381325.0,,"BIGBAND NETWORKS, INC.","BIGBAND NETWORKS, INC.",,,,,,,,,3663,1231,20110930,20111109,1,,729691.0,,,,,Radio and Television Broadcasting and Communications Equipment
,True,1378846.0,1378846.0,,"INTERCLICK, INC.","INTERCLICK, INC.",,,,,,,,,7310,1231,20110930,20111110,1,,737407.0,,,,,Services-Advertising
,True,91741.0,91741.0,,SONESTA INTERNATIONAL HOTELS CORP,"HPT SN HOLDING, INC.",,,,,,,,,7011,1231,20110930,20111114,1,,2882.0,,,,,Hotels and Motels
,True,813619.0,813619.0,,SOUTHWALL TECHNOLOGIES INC /DE/,SOUTHWALL TECHNOLOGIES INC /DE/,,,,,,,,,3081,1231,20110930,20111114,1,,5779.0,,,,,Unsupported Plastics Film and Sheet
,True,1423245.0,,,"AOTS 28, INC.",,,,,,,,,,6770,1231,20110930,20111102,1,,,,,,,
,True,1421523.0,,,SRKP 24 INC,,,,,,,,,,6770,1231,20110930,20111102,1,,,,,,,
,True,1423243.0,,,SRKP 26 INC,,,,,,,,,,6770,1231,20110930,20111102,1,,,,,,,
,True,1469385.0,,,"AOTS 32, INC.",,,,,,,,,,6770,1231,20110930,20111102,1,,,,,,,
,True,1511448.0,,,"AOTS 34, INC.",,,,,,,,,,6770,1231,20110930,20111102,1,,,,,,,
